,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,937,1.6385509271969172,1.0,18.51851851851852,,0.04300000000000004
1,sporf,5,3.568758882758141,8.0,18.51851851851852,,0.22099999999999997
2,sporf,8,0.15937101333920872,2.5,18.51851851851852,,0.050000000000000044
3,skrf,137,,,18.51851851851852,0.800460819193834,0.050000000000000044
4,skrf,4305,,,18.51851851851852,0.03118977494144992,0.052000000000000046
5,sporf,57,2.5515084752224344,8.0,55.55555555555555,,0.03700000000000003
6,sporf,57,2.5515084752224344,8.0,55.55555555555555,,0.039000000000000035
7,skrf,3,,,18.51851851851852,0.7752410224108288,0.16400000000000003
8,skrf,7,,,18.51851851851852,0.6477208668536717,0.06000000000000005
9,sporf,518,2.320063481788576,2.5,500.0,,0.039000000000000035
10,sporf,518,2.320063481788576,2.5,500.0,,0.030000000000000027
11,sporf,518,2.320063481788576,2.5,500.0,,0.028000000000000025
12,sporf,518,2.320063481788576,2.5,500.0,,0.027000000000000024
13,skrf,1270,,,18.51851851851852,0.41977514749932493,0.049000000000000044
14,skrf,7891,,,18.51851851851852,0.6450806259519176,0.049000000000000044
15,skrf,16,,,18.51851851851852,0.4362160983841715,0.049000000000000044
16,sporf,30,0.44668034872746326,2.5,55.55555555555555,,0.03700000000000003
17,sporf,30,0.44668034872746326,2.5,55.55555555555555,,0.03200000000000003
18,sporf,104,3.2543575162382368,8.0,18.51851851851852,,0.041000000000000036
19,sporf,575,3.8033047282744374,3.0,18.51851851851852,,0.049000000000000044
20,sporf,1552,3.382233630238502,1.5,55.55555555555555,,0.031000000000000028
21,sporf,1552,3.382233630238502,1.5,55.55555555555555,,0.03200000000000003
22,sporf,231,0.44969224048969064,2.5,55.55555555555555,,0.038000000000000034
23,sporf,231,0.44969224048969064,2.5,55.55555555555555,,0.03600000000000003
24,sporf,471,3.5473484152880905,3.0,166.66666666666666,,0.039000000000000035
25,sporf,471,3.5473484152880905,3.0,166.66666666666666,,0.026000000000000023
26,sporf,471,3.5473484152880905,3.0,166.66666666666666,,0.029000000000000026
27,skrf,3449,,,18.51851851851852,0.7777233347087387,0.05700000000000005
28,sporf,1847,2.952535896550675,8.0,18.51851851851852,,0.04200000000000004
29,sporf,763,1.9108187080481966,1.0,18.51851851851852,,0.04300000000000004
30,sporf,179,1.0465532957429824,1.0,55.55555555555555,,0.03700000000000003
31,sporf,179,1.0465532957429824,1.0,55.55555555555555,,0.031000000000000028
32,sporf,55,2.0716356853839772,1.0,166.66666666666666,,0.031000000000000028
33,sporf,55,2.0716356853839772,1.0,166.66666666666666,,0.029000000000000026
34,sporf,55,2.0716356853839772,1.0,166.66666666666666,,0.029000000000000026
35,sporf,880,3.0514840025209398,8.0,18.51851851851852,,0.049000000000000044
36,sporf,67,1.1514923437785811,2.5,18.51851851851852,,0.041000000000000036
37,sporf,2488,2.9788415551822,8.0,55.55555555555555,,0.040000000000000036
38,sporf,2488,2.9788415551822,8.0,55.55555555555555,,0.039000000000000035
39,sporf,1567,2.7674048741459436,8.0,18.51851851851852,,0.04400000000000004
40,sporf,1510,3.3699097320840847,8.0,55.55555555555555,,0.03200000000000003
41,sporf,16,2.1475363999216235,2.5,166.66666666666666,,0.029000000000000026
42,sporf,16,2.1475363999216235,2.5,166.66666666666666,,0.029000000000000026
43,sporf,85,1.7300698456146435,2.5,166.66666666666666,,0.030000000000000027
44,sporf,85,1.7300698456146435,2.5,166.66666666666666,,0.029000000000000026
45,sporf,15,2.618891937431801,8.0,55.55555555555555,,0.03200000000000003
46,sporf,22,1.4928642983997256,8.0,55.55555555555555,,0.03400000000000003
47,sporf,60,1.8627423524535829,8.0,55.55555555555555,,0.03700000000000003
48,sporf,20,2.4384777169859593,8.0,55.55555555555555,,0.03500000000000003
49,sporf,639,2.2500350063458416,8.0,55.55555555555555,,0.030000000000000027
50,sporf,1025,1.799575439859174,2.0,500.0,,0.026000000000000023
51,sporf,1025,1.799575439859174,2.0,500.0,,0.027000000000000024
52,sporf,1025,1.799575439859174,2.0,500.0,,0.028000000000000025
53,skrf,1679,,,500.0,0.21215438552198193,0.03200000000000003
54,skrf,1679,,,500.0,0.21215438552198193,0.03400000000000003
55,sporf,131,3.6594693824389215,8.0,166.66666666666666,,0.03500000000000003
56,sporf,827,2.189574977745362,8.0,166.66666666666666,,0.03700000000000003
57,sporf,37,2.5954500197600585,8.0,500.0,,0.03300000000000003
58,sporf,37,2.5954500197600585,8.0,500.0,,0.03500000000000003
59,skrf,194,,,166.66666666666666,0.12372800456709862,0.03500000000000003
60,sporf,172,2.679896263377257,8.0,166.66666666666666,,0.03600000000000003
61,sporf,202,2.674442539657701,4.0,500.0,,0.030000000000000027
62,sporf,68,1.6387207537922897,3.0,500.0,,0.027000000000000024
63,sporf,2,2.8721770963742705,2.5,500.0,,0.45399999999999996
64,sporf,313,0.02297287083169121,4.0,500.0,,0.041000000000000036
65,sporf,2857,2.688394366734054,4.0,55.55555555555555,,0.03600000000000003
66,sporf,2857,2.688394366734054,4.0,55.55555555555555,,0.03300000000000003
67,sporf,5672,2.2580800268020993,3.0,55.55555555555555,,0.03200000000000003
68,sporf,5672,2.2580800268020993,3.0,55.55555555555555,,0.03200000000000003
69,sporf,6011,1.0369129594150228,2.5,55.55555555555555,,0.03500000000000003
70,sporf,6011,1.0369129594150228,2.5,55.55555555555555,,0.03600000000000003
71,sporf,97,3.509050918272173,1.5,55.55555555555555,,0.03400000000000003
72,sporf,97,3.509050918272173,1.5,55.55555555555555,,0.03400000000000003
73,sporf,266,2.5748455464625715,8.0,18.51851851851852,,0.041000000000000036
74,sporf,13,0.043966171029913965,4.0,18.51851851851852,,0.05700000000000005
75,sporf,103,1.3254183734588785,4.0,18.51851851851852,,0.039000000000000035
