,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,3030,1.1668782421033244,2.0,18.51851851851852,,0.36250000000000004
1,skrf,3463,,,18.51851851851852,0.6318854211307731,0.38749999999999996
2,skrf,11,,,18.51851851851852,0.8324269641859264,0.60875
3,sporf,7727,2.4282517810524675,1.5,18.51851851851852,,0.35750000000000004
4,sporf,4,3.92612538896408,1.5,18.51851851851852,,0.95
5,skrf,9,,,18.51851851851852,0.23437155138088978,0.5825
6,sporf,6334,3.6646824903498625,4.0,18.51851851851852,,0.36250000000000004
7,sporf,60,3.9510335858706216,1.5,55.55555555555555,,0.33125000000000004
8,sporf,60,3.9510335858706216,1.5,55.55555555555555,,0.2975
9,skrf,67,,,18.51851851851852,0.7768111370857553,0.36250000000000004
10,skrf,1651,,,18.51851851851852,0.34511167408812576,0.36750000000000005
11,skrf,17,,,18.51851851851852,0.18635507436380036,0.41125
12,sporf,14,1.1339400322479005,2.5,18.51851851851852,,0.6925
13,sporf,7150,0.14931385986875656,4.0,500.0,,0.33875
14,sporf,7150,0.14931385986875656,4.0,500.0,,0.2875
15,sporf,7150,0.14931385986875656,4.0,500.0,,0.27
16,sporf,7150,0.14931385986875656,4.0,500.0,,0.25625
17,sporf,929,2.0363011643521753,1.0,55.55555555555555,,0.34875
18,sporf,929,2.0363011643521753,1.0,55.55555555555555,,0.30625
19,sporf,2145,1.5056262549297323,2.5,55.55555555555555,,0.34750000000000003
20,sporf,2145,1.5056262549297323,2.5,55.55555555555555,,0.3025
21,sporf,41,2.808285397218535,4.0,18.51851851851852,,0.405
22,sporf,2611,1.633575406226354,4.0,166.66666666666666,,0.35250000000000004
23,sporf,2611,1.633575406226354,4.0,166.66666666666666,,0.2925
24,sporf,2611,1.633575406226354,4.0,166.66666666666666,,0.28374999999999995
25,sporf,3636,0.9356121476798763,2.0,18.51851851851852,,0.35875
26,sporf,269,3.5959290995550903,8.0,18.51851851851852,,0.38125
27,skrf,69,,,18.51851851851852,0.6558673101757735,0.36875
28,sporf,4209,1.0712468726456161,2.0,18.51851851851852,,0.36624999999999996
29,sporf,4536,1.6386836546250643,2.0,166.66666666666666,,0.3375
30,sporf,4536,1.6386836546250643,2.0,166.66666666666666,,0.29000000000000004
31,sporf,4536,1.6386836546250643,2.0,166.66666666666666,,0.27875000000000005
32,sporf,440,2.399389660704676,1.5,55.55555555555555,,0.35
33,sporf,440,2.399389660704676,1.5,55.55555555555555,,0.3075
34,sporf,204,3.144819265589665,4.0,55.55555555555555,,0.35375
35,sporf,204,3.144819265589665,4.0,55.55555555555555,,0.30500000000000005
36,sporf,4,2.3710587034052635,2.0,18.51851851851852,,0.9225
37,sporf,688,2.7972217090774882,4.0,18.51851851851852,,0.36375
38,sporf,1978,2.237162696020154,4.0,55.55555555555555,,0.33625000000000005
39,sporf,1978,2.237162696020154,4.0,55.55555555555555,,0.3175
40,sporf,438,0.9318337012790336,2.0,55.55555555555555,,0.30125
