,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,331,2.1719335819624983,4.0,500.0,,0.0
1,sporf,331,2.1719335819624983,4.0,500.0,,0.0
2,sporf,331,2.1719335819624983,4.0,500.0,,0.0
3,sporf,331,2.1719335819624983,4.0,500.0,,0.0
4,sporf,128,0.12706399851822384,3.0,18.51851851851852,,0.02069614299153344
5,skrf,106,,,18.51851851851852,0.15654776909530108,0.0009407337723423836
6,skrf,185,,,18.51851851851852,0.02418387071939043,0.0159924741298213
7,sporf,2,2.861333484495432,3.0,18.51851851851852,,0.38852304797742243
8,skrf,2073,,,18.51851851851852,0.6233144695520443,0.0
9,sporf,24,0.7897993901833436,4.0,18.51851851851852,,0.0009407337723423836
10,sporf,5,0.753470280635083,4.0,18.51851851851852,,0.02822201317027284
11,skrf,4424,,,18.51851851851852,0.17932118911457506,0.0009407337723423836
12,sporf,2,3.402364810894297,1.0,18.51851851851852,,0.38852304797742243
13,skrf,1073,,,18.51851851851852,0.2610593351217234,0.0
14,sporf,8,1.363892074074116,8.0,18.51851851851852,,0.01411100658513642
15,skrf,219,,,18.51851851851852,0.3394515664010917,0.0
16,sporf,117,0.676759726211942,4.0,18.51851851851852,,0.0
17,sporf,114,1.44417825153859,4.0,166.66666666666666,,0.0
18,sporf,114,1.44417825153859,4.0,166.66666666666666,,0.0
19,sporf,114,1.44417825153859,4.0,166.66666666666666,,0.0
20,skrf,17,,,166.66666666666666,0.8480059796970255,0.0
21,skrf,17,,,166.66666666666666,0.8480059796970255,0.0
22,skrf,17,,,166.66666666666666,0.8480059796970255,0.0
23,sporf,64,2.6436635652998524,2.0,55.55555555555555,,0.0
24,sporf,64,2.6436635652998524,2.0,55.55555555555555,,0.0
25,sporf,4,1.2033499249166137,3.0,18.51851851851852,,0.09783631232361245
26,skrf,7301,,,55.55555555555555,0.3474422492202395,0.0
27,skrf,7301,,,55.55555555555555,0.3474422492202395,0.0
28,skrf,9,,,18.51851851851852,0.11252749024677938,0.0009407337723423836
29,sporf,2,3.090976423368513,2.0,18.51851851851852,,0.38852304797742243
30,sporf,74,1.4309413631905643,3.0,55.55555555555555,,0.0
31,sporf,74,1.4309413631905643,3.0,55.55555555555555,,0.0
32,sporf,28,1.4833118611467666,3.0,55.55555555555555,,0.0
33,sporf,28,1.4833118611467666,3.0,55.55555555555555,,0.0
34,skrf,105,,,55.55555555555555,0.37661713696846055,0.0
35,skrf,105,,,55.55555555555555,0.37661713696846055,0.0
36,sporf,3060,2.4781879137274148,3.0,55.55555555555555,,0.0
37,sporf,3060,2.4781879137274148,3.0,55.55555555555555,,0.0
38,skrf,139,,,18.51851851851852,0.22718648810097855,0.0
39,sporf,10,1.5635778748772886,4.0,18.51851851851852,,0.0
40,sporf,866,0.10900704943067767,1.0,55.55555555555555,,0.00940733772342428
41,skrf,315,,,500.0,0.6249959251327941,0.0
42,skrf,315,,,500.0,0.6249959251327941,0.0
43,skrf,315,,,500.0,0.6249959251327941,0.0
44,sporf,1197,2.5041521554943116,3.0,166.66666666666666,,0.0
45,sporf,1197,2.5041521554943116,3.0,166.66666666666666,,0.0
46,sporf,70,1.7602506382530465,1.0,166.66666666666666,,0.0
47,sporf,70,1.7602506382530465,1.0,166.66666666666666,,0.0
48,skrf,61,,,55.55555555555555,0.8884110246931974,0.0
49,sporf,40,1.475881542546288,1.0,55.55555555555555,,0.0
50,sporf,20,1.9225488593145665,1.0,55.55555555555555,,0.0
51,sporf,172,1.5246760727953532,1.0,55.55555555555555,,0.0
52,sporf,27,0.8098291044932744,3.0,55.55555555555555,,0.0
53,sporf,3,1.5504681654848147,3.0,166.66666666666666,,0.16274694261523992
54,sporf,6,2.1380056653163764,2.0,166.66666666666666,,0.06302916274694259
55,sporf,83,1.2558079795337311,8.0,166.66666666666666,,0.005644402634054524
56,skrf,249,,,500.0,0.37357780564778414,0.0
57,skrf,249,,,500.0,0.37357780564778414,0.0
58,sporf,4,2.2384835486315224,2.0,166.66666666666666,,0.180620884289746
59,skrf,68,,,500.0,0.8869409565109514,0.0
60,skrf,68,,,500.0,0.8869409565109514,0.0
61,sporf,104,1.5546766207766545,3.0,500.0,,0.0
62,sporf,6,1.5493154233142858,3.0,500.0,,0.0
63,sporf,147,2.2733888309770114,2.0,500.0,,0.0
64,sporf,111,0.7300317111717263,2.5,500.0,,0.0
65,sporf,52,1.4509165629000584,2.0,500.0,,0.0
66,sporf,52,1.4509165629000584,2.0,500.0,,0.0
67,sporf,52,1.4509165629000584,2.0,500.0,,0.0
68,sporf,52,1.4509165629000584,2.0,500.0,,0.0
69,skrf,15,,,18.51851851851852,0.587119438428079,0.0
70,skrf,115,,,18.51851851851852,0.28346900312755163,0.0
71,skrf,76,,,18.51851851851852,0.8373677423388148,0.0
72,skrf,140,,,18.51851851851852,0.8524686589310186,0.0
73,skrf,244,,,18.51851851851852,0.692549814146569,0.0
74,sporf,327,2.0131788318848356,3.0,18.51851851851852,,0.0
75,skrf,178,,,18.51851851851852,0.6426706965608849,0.0
76,sporf,11,1.6179015754570927,3.0,18.51851851851852,,0.0
77,skrf,4,,,18.51851851851852,0.31474167957423577,0.05832549388523045
78,skrf,47,,,18.51851851851852,0.8298084634177616,0.0
79,sporf,41,0.9189721254268768,8.0,18.51851851851852,,0.04421448730009403
80,sporf,187,2.3152786737704307,2.0,18.51851851851852,,0.0
