,clf,max_depth,max_features_sk,budget,max_features_sporf,sporf_fc,loss
122,skrf,2625,0.8164579663948691,166.66666666666666,,,0.08891855807743654
123,sporf,3,,166.66666666666666,0.9833984083714059,4.0,0.25994659546061416
124,sporf,4499,,500.0,2.881973594765883,4.0,0.05313751668891853
125,sporf,4499,,500.0,2.881973594765883,4.0,0.05407209612817088
126,sporf,6623,,500.0,3.6577492849815165,2.5,0.05607476635514019
127,sporf,726,,500.0,1.8240866710531563,8.0,0.05594125500667557
128,sporf,1109,,500.0,3.6412473437614756,2.5,0.055006675567423224
129,sporf,1852,,500.0,3.644000872317331,2.5,0.05580774365821095
130,sporf,1264,,55.55555555555555,3.1256447487249357,2.5,0.0714285714285714
131,sporf,1264,,55.55555555555555,3.1256447487249357,2.5,0.060213618157543336
132,sporf,2092,,55.55555555555555,3.587008222856576,2.5,0.07049399198931905
133,sporf,2092,,55.55555555555555,3.587008222856576,2.5,0.061148197596795684
134,sporf,853,,18.51851851851852,3.8298701862106674,2.5,0.07383177570093458
135,skrf,1014,0.8784462880301319,18.51851851851852,,,0.1033377837116155
136,skrf,4,0.7519592120826288,18.51851851851852,,,0.2676902536715621
137,sporf,1246,,166.66666666666666,2.2202474985158704,8.0,0.06929238985313757
138,sporf,1246,,166.66666666666666,2.2202474985158704,8.0,0.057409879839786404
139,sporf,1246,,166.66666666666666,2.2202474985158704,8.0,0.05460614152202936
140,sporf,250,,18.51851851851852,3.9088831968425684,2.5,0.07289719626168223
141,sporf,7651,,18.51851851851852,3.0923129599187793,2.5,0.07169559412550064
142,sporf,1160,,55.55555555555555,3.8123814963828386,2.5,0.06648865153538053
143,sporf,1160,,55.55555555555555,3.8123814963828386,2.5,0.061415220293724926
144,sporf,834,,55.55555555555555,3.6036948433581224,2.5,0.07009345794392519
145,sporf,834,,55.55555555555555,3.6036948433581224,2.5,0.06208277703604803
146,sporf,6388,,18.51851851851852,3.10631352145535,2.5,0.07329773030707609
147,sporf,4737,,18.51851851851852,2.985726677704361,2.5,0.07169559412550064
148,sporf,3,,18.51851851851852,0.377216951341941,3.0,0.3188251001335114
149,sporf,480,,55.55555555555555,3.7156085378101062,2.5,0.07022696929238981
150,sporf,480,,55.55555555555555,3.7156085378101062,2.5,0.060213618157543336
151,sporf,4826,,18.51851851851852,3.046668489598093,2.5,0.07316421895861147
152,skrf,3098,0.6767954703936973,18.51851851851852,,,0.10560747663551406
153,sporf,5241,,18.51851851851852,3.261973522608159,2.5,0.07423230974632844
154,sporf,2341,,18.51851851851852,3.0966183070836784,2.5,0.07329773030707609
155,sporf,7706,,18.51851851851852,2.2202856477272177,2.5,0.0746328437917223
156,sporf,1255,,55.55555555555555,3.4655064334003067,2.5,0.07156208277703602
157,sporf,1255,,55.55555555555555,3.4655064334003067,2.5,0.06034712950600796
158,skrf,19,0.4338095719770689,18.51851851851852,,,0.10467289719626172
159,sporf,840,,18.51851851851852,3.834772278103177,2.5,0.07303070761014685
160,skrf,553,0.19397545691149193,18.51851851851852,,,0.11241655540720963
161,sporf,95,,166.66666666666666,2.0801655293409778,8.0,0.07036048064085443
162,sporf,95,,166.66666666666666,2.0801655293409778,8.0,0.056475300400534056
163,sporf,95,,166.66666666666666,2.0801655293409778,8.0,0.05447263017356474
164,sporf,4220,,18.51851851851852,3.153793216108413,2.5,0.07757009345794397
165,sporf,1341,,500.0,2.3689654381190772,8.0,0.06889185580774371
166,sporf,1341,,500.0,2.3689654381190772,8.0,0.05660881174899868
167,sporf,1341,,500.0,2.3689654381190772,8.0,0.05300400534045391
168,sporf,1341,,500.0,2.3689654381190772,8.0,0.051401869158878455
169,sporf,1024,,18.51851851851852,3.471562597581206,2.5,0.07263017356475299
170,sporf,1965,,55.55555555555555,3.6394376275177396,2.5,0.058878504672897236
171,sporf,3,,55.55555555555555,2.6631271817085858,2.0,0.26488651535380503
172,sporf,990,,55.55555555555555,3.4398065947462886,2.5,0.060080106809078826
173,sporf,2785,,500.0,2.6803418339303695,4.0,0.05727636849132178
174,sporf,2785,,500.0,2.6803418339303695,4.0,0.05367156208277701
175,sporf,2785,,500.0,2.6803418339303695,4.0,0.05433911882510012
176,sporf,1777,,55.55555555555555,3.2607714682446316,2.5,0.058611481975967994
177,sporf,1938,,166.66666666666666,1.926410603874402,8.0,0.055140186915887845
178,sporf,1938,,166.66666666666666,1.926410603874402,8.0,0.05407209612817088
179,skrf,892,0.2602518171722058,55.55555555555555,,,0.09385847797062752
180,sporf,1852,,55.55555555555555,3.825862997429121,2.5,0.05941255006675572
181,sporf,1798,,166.66666666666666,2.298732307868394,8.0,0.05714285714285716
182,sporf,1798,,166.66666666666666,2.298732307868394,8.0,0.055140186915887845
