,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,723,2.8757390107178176,3.0,55.55555555555555,,0.006326383896477328
1,sporf,723,2.8757390107178176,3.0,55.55555555555555,,0.006182602444284702
2,sporf,42,1.2018741160667694,8.0,166.66666666666666,,0.006182602444284702
3,sporf,42,1.2018741160667694,8.0,166.66666666666666,,0.005607476635513975
4,sporf,42,1.2018741160667694,8.0,166.66666666666666,,0.005895039539899338
5,sporf,366,3.5422117846702186,3.0,55.55555555555555,,0.005751258087706712
6,sporf,366,3.5422117846702186,3.0,55.55555555555555,,0.006182602444284702
7,skrf,2799,,,18.51851851851852,0.565313997165725,0.013084112149532756
8,skrf,142,,,18.51851851851852,0.6629450256716518,0.015672178289000693
9,sporf,429,2.172773083526507,8.0,166.66666666666666,,0.0060388209920920755
10,sporf,429,2.172773083526507,8.0,166.66666666666666,,0.005463695183321349
11,sporf,429,2.172773083526507,8.0,166.66666666666666,,0.005319913731128723
12,sporf,471,3.8566303340328423,8.0,500.0,,0.005176132278935985
13,sporf,471,3.8566303340328423,8.0,500.0,,0.005463695183321349
14,sporf,471,3.8566303340328423,8.0,500.0,,0.005176132278935985
15,sporf,471,3.8566303340328423,8.0,500.0,,0.005319913731128723
16,skrf,5,,,18.51851851851852,0.136842098262157,0.1189072609633357
17,skrf,308,,,18.51851851851852,0.5181745463779157,0.01121495327102806
18,skrf,55,,,18.51851851851852,0.17322860242662316,0.009920920201293981
19,sporf,62,3.6139282859963293,4.0,55.55555555555555,,0.005751258087706712
20,sporf,62,3.6139282859963293,4.0,55.55555555555555,,0.006470165348670065
21,sporf,2041,2.1563524394470974,8.0,55.55555555555555,,0.0060388209920920755
22,sporf,2041,2.1563524394470974,8.0,55.55555555555555,,0.005607476635513975
23,skrf,569,,,18.51851851851852,0.29998102179403074,0.01121495327102806
24,sporf,6893,2.126853856181692,2.5,18.51851851851852,,0.0069015097052480545
25,skrf,60,,,18.51851851851852,0.6653529782851786,0.013803019410495998
26,sporf,6243,0.09078716884653794,8.0,18.51851851851852,,0.008483105679367386
27,sporf,168,3.4021944948846166,3.0,18.51851851851852,,0.006613946800862691
28,sporf,167,3.2560384149428696,3.0,18.51851851851852,,0.006470165348670065
29,sporf,10,0.6593972383929109,8.0,18.51851851851852,,0.007045291157440681
30,sporf,29,0.465911001045697,2.5,18.51851851851852,,0.007764198418404034
31,sporf,275,3.8318289167258652,3.0,18.51851851851852,,0.006326383896477328
32,sporf,1331,2.223404423536623,4.0,55.55555555555555,,0.005607476635513975
33,sporf,1331,2.223404423536623,4.0,55.55555555555555,,0.006326383896477328
