,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,20,1.1605199541490618,2.5,18.51851851851852,,0.03203883495145632
1,sporf,148,0.4896289927958936,1.0,18.51851851851852,,0.031844660194174756
2,skrf,14,,,18.51851851851852,0.07737889427525643,0.029708737864077683
3,sporf,796,3.601206071355437,8.0,55.55555555555555,,0.029126213592232997
4,sporf,796,3.601206071355437,8.0,55.55555555555555,,0.024466019417475726
5,skrf,941,,,18.51851851851852,0.545507061734909,0.040000000000000036
6,skrf,2473,,,18.51851851851852,0.3847067759171915,0.041747572815533984
7,skrf,1911,,,18.51851851851852,0.05608045330112408,0.03398058252427183
8,skrf,1268,,,18.51851851851852,0.7553653256519667,0.042718446601941795
9,sporf,671,3.368813266198988,1.5,55.55555555555555,,0.026990291262135924
10,sporf,671,3.368813266198988,1.5,55.55555555555555,,0.02388349514563104
11,skrf,18,,,18.51851851851852,0.18334616647206078,0.03650485436893203
12,skrf,10,,,18.51851851851852,0.87933818870952,0.04213592233009711
13,skrf,96,,,18.51851851851852,0.05516269068860452,0.0376699029126214
14,sporf,52,3.9894454416491203,2.0,166.66666666666666,,0.02388349514563104
15,sporf,52,3.9894454416491203,2.0,166.66666666666666,,0.023495145631067915
16,sporf,52,3.9894454416491203,2.0,166.66666666666666,,0.024077669902912602
17,sporf,151,2.4808148889535815,1.5,55.55555555555555,,0.028349514563106748
18,sporf,151,2.4808148889535815,1.5,55.55555555555555,,0.02388349514563104
19,sporf,989,1.1873742279539525,1.0,18.51851851851852,,0.031844660194174756
20,sporf,48,3.715817862848573,4.0,55.55555555555555,,0.026019417475728113
21,sporf,48,3.715817862848573,4.0,55.55555555555555,,0.024271844660194164
22,skrf,2190,,,18.51851851851852,0.07737304809525121,0.03669902912621359
23,skrf,5065,,,18.51851851851852,0.3065832603861351,0.03689320388349515
24,sporf,101,3.9545491134591635,1.0,55.55555555555555,,0.02854368932038831
25,sporf,101,3.9545491134591635,1.0,55.55555555555555,,0.0266019417475728
26,sporf,4,3.552717099208349,2.5,18.51851851851852,,0.07106796116504854
27,sporf,4097,3.497942684525215,2.5,500.0,,0.02582524271844655
28,sporf,4097,3.497942684525215,2.5,500.0,,0.02291262135922334
29,sporf,4097,3.497942684525215,2.5,500.0,,0.022524271844660215
30,sporf,4097,3.497942684525215,2.5,500.0,,0.022330097087378653
31,skrf,1519,,,18.51851851851852,0.1073842442826425,0.03398058252427183
32,sporf,175,3.840518046378223,2.5,166.66666666666666,,0.027378640776699048
33,sporf,175,3.840518046378223,2.5,166.66666666666666,,0.023495145631067915
34,sporf,175,3.840518046378223,2.5,166.66666666666666,,0.023300970873786353
35,sporf,6,2.349572436596505,2.0,18.51851851851852,,0.04660194174757282
36,sporf,23,3.9344382437865995,1.0,18.51851851851852,,0.029708737864077683
37,sporf,7424,0.8837615949945072,2.0,55.55555555555555,,0.02679611650485436
38,sporf,7424,0.8837615949945072,2.0,55.55555555555555,,0.027961165048543735
39,skrf,4,,,18.51851851851852,0.42723617388459467,0.11262135922330097
40,skrf,337,,,55.55555555555555,0.04139563413804953,0.0256310679611651
41,sporf,3,1.1655348602196878,1.0,55.55555555555555,,0.22776699029126213
42,sporf,1410,3.1515923275678546,8.0,55.55555555555555,,0.02582524271844655
43,sporf,101,3.965383335260228,8.0,55.55555555555555,,0.023689320388349477
44,sporf,189,3.569426074932045,3.0,166.66666666666666,,0.02194174757281553
45,sporf,189,3.569426074932045,3.0,166.66666666666666,,0.024466019417475726
46,sporf,159,3.8355866744237423,8.0,55.55555555555555,,0.02485436893203885
47,sporf,151,3.937489356690016,4.0,500.0,,0.023300970873786353
48,sporf,151,3.937489356690016,4.0,500.0,,0.023495145631067915
49,sporf,151,3.937489356690016,4.0,500.0,,0.02213592233009709
50,sporf,157,3.741081420787882,2.0,55.55555555555555,,0.02485436893203885
51,sporf,70,3.862024944387464,1.5,166.66666666666666,,0.02291262135922334
52,sporf,70,3.862024944387464,1.5,166.66666666666666,,0.02466019417475729
53,skrf,4,,,166.66666666666666,0.2965618330968383,0.09941747572815529
54,sporf,136,3.8486936159761145,2.5,500.0,,0.022330097087378653
55,sporf,136,3.8486936159761145,2.5,500.0,,0.02213592233009709
56,sporf,114,3.6392282353562924,1.0,166.66666666666666,,0.023495145631067915
57,sporf,35,3.9793778381484803,4.0,500.0,,0.022524271844660215
58,sporf,35,3.9793778381484803,4.0,500.0,,0.022524271844660215
59,sporf,368,3.628213375489928,1.0,166.66666666666666,,0.02582524271844655
60,sporf,37,3.877476992633945,2.0,166.66666666666666,,0.022524271844660215
61,sporf,49,3.9118074189645857,1.5,500.0,,0.024077669902912602
62,sporf,73,3.9953349512871537,1.5,500.0,,0.023300970873786353
63,sporf,24,3.8972937582464793,1.0,500.0,,0.02388349514563104
64,sporf,36,3.980685971360977,1.0,500.0,,0.025242718446601975
65,sporf,73,3.8452240810819838,1.5,18.51851851851852,,0.02854368932038831
66,skrf,848,,,18.51851851851852,0.29306981912341123,0.03650485436893203
67,sporf,24,3.9024633895782666,8.0,18.51851851851852,,0.028737864077669872
68,sporf,81,3.8969139953500997,1.5,55.55555555555555,,0.027766990291262172
69,sporf,81,3.8969139953500997,1.5,55.55555555555555,,0.02466019417475729
70,sporf,89,3.9399927101101477,1.5,18.51851851851852,,0.03300970873786413
71,sporf,81,3.8701263108331565,1.5,18.51851851851852,,0.028737864077669872
72,sporf,61,3.975026460350359,1.0,55.55555555555555,,0.02757281553398061
73,sporf,61,3.975026460350359,1.0,55.55555555555555,,0.02466019417475729
74,sporf,101,3.979039750974303,1.0,18.51851851851852,,0.03378640776699027
75,sporf,143,3.8975806405989917,1.0,18.51851851851852,,0.030097087378640808
76,sporf,14,2.2157655171554107,4.0,55.55555555555555,,0.026990291262135924
77,sporf,14,2.2157655171554107,4.0,55.55555555555555,,0.027184466019417486
78,sporf,127,3.965830550606084,1.5,18.51851851851852,,0.029126213592232997
79,sporf,298,3.667825263161008,8.0,18.51851851851852,,0.030873786407766945
80,sporf,26,3.855326961043191,8.0,18.51851851851852,,0.03029126213592237
81,sporf,171,3.897291902920115,1.5,500.0,,0.027184466019417486
82,sporf,171,3.897291902920115,1.5,500.0,,0.022330097087378653
83,sporf,171,3.897291902920115,1.5,500.0,,0.022524271844660215
84,sporf,171,3.897291902920115,1.5,500.0,,0.023689320388349477
85,sporf,35,3.931467036090962,8.0,18.51851851851852,,0.031067961165048508
86,sporf,78,3.891570389455679,1.5,18.51851851851852,,0.028349514563106748
87,sporf,91,3.9095322990685157,8.0,18.51851851851852,,0.029126213592232997
88,sporf,27,3.991340291376693,8.0,55.55555555555555,,0.028155339805825297
89,sporf,27,3.991340291376693,8.0,55.55555555555555,,0.024271844660194164
90,sporf,487,1.430820477184686,8.0,18.51851851851852,,0.0351456310679612
91,sporf,341,3.9289657877037274,1.0,18.51851851851852,,0.031067961165048508
92,sporf,44,3.864937563411232,1.0,18.51851851851852,,0.030679611650485383
93,sporf,53,3.9848847307683632,3.0,166.66666666666666,,0.02679611650485436
94,sporf,53,3.9848847307683632,3.0,166.66666666666666,,0.021359223300970842
95,sporf,53,3.9848847307683632,3.0,166.66666666666666,,0.022718446601941777
96,sporf,168,3.8554003118557545,8.0,55.55555555555555,,0.024466019417475726
97,sporf,168,3.8554003118557545,8.0,55.55555555555555,,0.02582524271844655
98,sporf,92,3.9747136880044995,8.0,18.51851851851852,,0.028932038834951435
99,sporf,2152,2.6426974799243523,2.5,166.66666666666666,,0.02757281553398061
100,sporf,2152,2.6426974799243523,2.5,166.66666666666666,,0.02388349514563104
101,sporf,2152,2.6426974799243523,2.5,166.66666666666666,,0.025242718446601975
102,sporf,50,3.834961540665651,1.0,55.55555555555555,,0.0266019417475728
103,sporf,50,3.834961540665651,1.0,55.55555555555555,,0.026407766990291237
104,sporf,463,1.8437384259611789,8.0,18.51851851851852,,0.03398058252427183
105,sporf,31,3.839574040199786,4.0,166.66666666666666,,0.022718446601941777
106,sporf,31,3.839574040199786,4.0,166.66666666666666,,0.023300970873786353
107,sporf,24,3.779877146873455,4.0,166.66666666666666,,0.021553398058252404
108,sporf,24,3.779877146873455,4.0,166.66666666666666,,0.023495145631067915
109,sporf,178,3.8784297921860227,1.0,55.55555555555555,,0.024466019417475726
110,skrf,702,,,55.55555555555555,0.29916580193673054,0.034563106796116516
111,sporf,347,3.9326478537732807,4.0,55.55555555555555,,0.023495145631067915
112,sporf,470,3.823274203170443,8.0,500.0,,0.023106796116504902
113,sporf,470,3.823274203170443,8.0,500.0,,0.023106796116504902
114,sporf,470,3.823274203170443,8.0,500.0,,0.023689320388349477
115,sporf,37,3.785177288690052,8.0,55.55555555555555,,0.024271844660194164
116,sporf,5076,0.5542122218098122,8.0,55.55555555555555,,0.031844660194174756
117,sporf,81,3.9658356453549195,8.0,55.55555555555555,,0.025436893203883537
118,sporf,111,3.9726085520170007,8.0,166.66666666666666,,0.023495145631067915
119,sporf,64,3.9540261167449042,1.0,166.66666666666666,,0.02485436893203885
120,sporf,63,3.8585974963764604,8.0,500.0,,0.023300970873786353
121,sporf,63,3.8585974963764604,8.0,500.0,,0.023300970873786353
122,sporf,78,3.8342113124107806,8.0,500.0,,0.022524271844660215
123,sporf,78,3.8342113124107806,8.0,500.0,,0.022718446601941777
124,skrf,2,,,166.66666666666666,0.19863976989471754,0.35359223300970877
125,sporf,79,3.791768637292937,8.0,166.66666666666666,,0.02466019417475729
126,sporf,666,3.872989292334832,8.0,500.0,,0.024077669902912602
127,sporf,22,3.881269051245248,1.0,500.0,,0.024077669902912602
128,sporf,110,3.996614448570931,1.0,500.0,,0.024466019417475726
129,sporf,2916,1.318200500651166,8.0,500.0,,0.026019417475728113
130,sporf,335,3.9593875761636683,8.0,18.51851851851852,,0.030873786407766945
131,sporf,233,3.7685427935886002,8.0,55.55555555555555,,0.026407766990291237
132,sporf,233,3.7685427935886002,8.0,55.55555555555555,,0.025436893203883537
133,sporf,255,3.8160074401445874,8.0,55.55555555555555,,0.02757281553398061
134,sporf,255,3.8160074401445874,8.0,55.55555555555555,,0.025242718446601975
135,skrf,3,,,18.51851851851852,0.44591820663193266,0.2248543689320388
136,sporf,68,3.9767656218446876,1.0,500.0,,0.027961165048543735
137,sporf,68,3.9767656218446876,1.0,500.0,,0.024271844660194164
138,sporf,68,3.9767656218446876,1.0,500.0,,0.024271844660194164
139,sporf,68,3.9767656218446876,1.0,500.0,,0.02466019417475729
140,sporf,57,3.9464725578135846,1.0,18.51851851851852,,0.030485436893203932
141,sporf,630,3.9176208124421183,8.0,18.51851851851852,,0.030873786407766945
142,sporf,35,3.992886627520049,1.0,166.66666666666666,,0.02854368932038831
143,sporf,35,3.992886627520049,1.0,166.66666666666666,,0.024466019417475726
144,sporf,35,3.992886627520049,1.0,166.66666666666666,,0.02485436893203885
145,skrf,685,,,18.51851851851852,0.5971129361333186,0.043689320388349495
146,sporf,44,3.645808135418585,1.0,55.55555555555555,,0.026990291262135924
