,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,3,1.4453196831364725,1.0,18.51851851851852,,0.04275534441805229
1,sporf,65,0.580247350386715,8.0,500.0,,0.016627078384798155
2,sporf,65,0.580247350386715,8.0,500.0,,0.01187648456057011
3,sporf,65,0.580247350386715,8.0,500.0,,0.014251781472684133
4,sporf,65,0.580247350386715,8.0,500.0,,0.01187648456057011
5,sporf,4,0.6691077422784122,4.0,55.55555555555555,,0.01187648456057011
6,sporf,4,0.6691077422784122,4.0,55.55555555555555,,0.02137767220902609
7,skrf,2,,,18.51851851851852,0.44793510555276267,0.07838479809976251
8,skrf,1684,,,18.51851851851852,0.13776599083221522,0.028503562945368155
9,skrf,4969,,,18.51851851851852,0.79836358503404,0.028503562945368155
10,skrf,3,,,18.51851851851852,0.056476479270127694,0.09738717339667458
11,skrf,5,,,18.51851851851852,0.891933720869307,0.04275534441805229
12,sporf,5453,2.405359727414562,4.0,55.55555555555555,,0.014251781472684133
13,sporf,5453,2.405359727414562,4.0,55.55555555555555,,0.02375296912114011
14,skrf,6233,,,18.51851851851852,0.7291753897136921,0.04513064133016631
15,sporf,53,1.760479010368487,2.0,55.55555555555555,,0.019002375296912066
16,sporf,53,1.760479010368487,2.0,55.55555555555555,,0.019002375296912066
17,sporf,19,2.9503310498558073,3.0,55.55555555555555,,0.02137767220902609
18,sporf,19,2.9503310498558073,3.0,55.55555555555555,,0.019002375296912066
19,skrf,10,,,18.51851851851852,0.6936835852340387,0.030878859857482177
20,sporf,1591,1.5518806120099167,1.5,18.51851851851852,,0.028503562945368155
21,sporf,10,0.6864020149653761,2.0,18.51851851851852,,0.028503562945368155
22,skrf,89,,,18.51851851851852,0.8943637817838448,0.0332541567695962
23,skrf,30,,,166.66666666666666,0.19525934828744468,0.014251781472684133
24,skrf,30,,,166.66666666666666,0.19525934828744468,0.01187648456057011
25,skrf,30,,,166.66666666666666,0.19525934828744468,0.019002375296912066
26,sporf,12,3.9100319237026198,4.0,55.55555555555555,,0.014251781472684133
27,sporf,12,3.9100319237026198,4.0,55.55555555555555,,0.019002375296912066
28,sporf,112,1.0689631035871687,1.0,166.66666666666666,,0.016627078384798155
29,sporf,112,1.0689631035871687,1.0,166.66666666666666,,0.016627078384798155
30,sporf,112,1.0689631035871687,1.0,166.66666666666666,,0.019002375296912066
31,sporf,14,2.9837241155606016,3.0,18.51851851851852,,0.030878859857482177
32,sporf,147,3.9641149430001286,3.0,18.51851851851852,,0.028503562945368155
33,sporf,10,3.3813960607784823,3.0,18.51851851851852,,0.028503562945368155
34,sporf,1475,3.9264413573636405,3.0,18.51851851851852,,0.026128266033254133
35,skrf,9,,,55.55555555555555,0.6083055437606718,0.02375296912114011
36,skrf,9,,,55.55555555555555,0.6083055437606718,0.030878859857482177
37,sporf,343,0.6026893127527223,1.5,18.51851851851852,,0.026128266033254133
38,sporf,8,3.0127549941928033,3.0,18.51851851851852,,0.02375296912114011
39,sporf,1796,1.53235231199899,1.5,18.51851851851852,,0.026128266033254133
40,sporf,704,1.0091918773424027,1.5,55.55555555555555,,0.02137767220902609
41,sporf,1615,1.1575876291224811,1.5,500.0,,0.014251781472684133
42,sporf,1615,1.1575876291224811,1.5,500.0,,0.019002375296912066
43,sporf,1615,1.1575876291224811,1.5,500.0,,0.02137767220902609
44,sporf,4500,1.4192617760314727,1.0,55.55555555555555,,0.02375296912114011
45,sporf,26,2.496542440205435,1.5,166.66666666666666,,0.019002375296912066
46,sporf,26,2.496542440205435,1.5,166.66666666666666,,0.02137767220902609
47,sporf,148,0.6663255314680442,3.0,55.55555555555555,,0.019002375296912066
48,sporf,29,0.6371027276225416,3.0,55.55555555555555,,0.019002375296912066
49,skrf,24,,,55.55555555555555,0.19508340181163777,0.02375296912114011
50,sporf,36,1.2007262645202559,3.0,166.66666666666666,,0.014251781472684133
51,sporf,36,1.2007262645202559,3.0,166.66666666666666,,0.019002375296912066
52,skrf,36,,,55.55555555555555,0.24269117395861803,0.026128266033254133
53,sporf,3457,1.6031795833240359,4.0,166.66666666666666,,0.02137767220902609
54,sporf,520,1.2209413143581649,3.0,500.0,,0.019002375296912066
55,sporf,520,1.2209413143581649,3.0,500.0,,0.02137767220902609
56,skrf,104,,,166.66666666666666,0.6054032365253793,0.030878859857482177
57,skrf,2,,,166.66666666666666,0.03373826228922166,0.09501187648456055
58,sporf,1023,0.9512147316435032,3.0,500.0,,0.019002375296912066
59,sporf,1023,0.9512147316435032,3.0,500.0,,0.02137767220902609
60,sporf,271,1.2433919849070332,3.0,166.66666666666666,,0.02137767220902609
61,sporf,38,0.9252078268174325,3.0,500.0,,0.02137767220902609
62,sporf,89,0.8148897553495091,3.0,500.0,,0.02137767220902609
63,skrf,4,,,500.0,0.6084160099757729,0.028503562945368155
64,sporf,5,1.612075275024224,2.5,500.0,,0.02137767220902609
65,sporf,314,0.7762961101199615,3.0,166.66666666666666,,0.014251781472684133
66,sporf,314,0.7762961101199615,3.0,166.66666666666666,,0.014251781472684133
67,sporf,314,0.7762961101199615,3.0,166.66666666666666,,0.02137767220902609
68,skrf,4901,,,18.51851851851852,0.6867038424560398,0.030878859857482177
69,skrf,4777,,,18.51851851851852,0.22591504129145407,0.028503562945368155
70,sporf,143,0.15805868302606593,3.0,18.51851851851852,,0.02137767220902609
71,skrf,45,,,55.55555555555555,0.19448265712281038,0.016627078384798155
72,skrf,45,,,55.55555555555555,0.19448265712281038,0.028503562945368155
73,skrf,23,,,18.51851851851852,0.8895632422785698,0.040380047505938266
74,skrf,31,,,55.55555555555555,0.19681416265242183,0.016627078384798155
75,skrf,31,,,55.55555555555555,0.19681416265242183,0.02375296912114011
76,skrf,155,,,18.51851851851852,0.8169204223162999,0.030878859857482177
