,clf,max_depth,max_features_sk,budget,max_features_sporf,sporf_fc,loss
0,skrf,427,0.10501417514350417,18.51851851851852,,,0.0165574963609898
1,sporf,10,,18.51851851851852,0.7900260908848571,3.0,0.010189228529839833
2,sporf,220,,55.55555555555555,2.0990097673380177,8.0,0.008005822416302766
3,sporf,220,,55.55555555555555,2.0990097673380177,8.0,0.006732168850072773
4,skrf,144,0.3157885973587159,18.51851851851852,,,0.013646288209607005
5,skrf,6498,0.8323902719040206,18.51851851851852,,,0.015647743813682724
6,sporf,789,,18.51851851851852,0.9310278678627691,3.0,0.009461426491994218
7,skrf,7593,0.36855100848765426,18.51851851851852,,,0.012554585152838471
8,skrf,4778,0.4234239290801427,18.51851851851852,,,0.012372634643377012
9,skrf,73,0.05084058127238018,18.51851851851852,,,0.015465793304221265
10,skrf,1060,0.7335584222455305,18.51851851851852,,,0.014374090247452731
11,sporf,5,,18.51851851851852,3.8181650213878986,4.0,0.07259825327510916
12,skrf,29,0.8385668575416569,18.51851851851852,,,0.015829694323144072
13,sporf,48,,55.55555555555555,3.744915986343138,3.0,0.008005822416302766
14,sporf,48,,55.55555555555555,3.744915986343138,3.0,0.006732168850072773
15,skrf,3340,0.4101468367763347,18.51851851851852,,,0.011826783114992745
16,sporf,530,,55.55555555555555,3.6889146590166213,1.5,0.008369723435225573
17,sporf,530,,55.55555555555555,3.6889146590166213,1.5,0.00727802037845704
18,skrf,357,0.4089091360912789,18.51851851851852,,,0.014010189228529812
19,skrf,986,0.41200803172680767,18.51851851851852,,,0.011280931586608478
20,skrf,3,0.411723054825297,18.51851851851852,,,0.21506550218340614
21,skrf,40,0.718860591767554,18.51851851851852,,,0.016921397379912717
22,sporf,79,,18.51851851851852,3.833551861058399,2.0,0.010007278020378485
23,sporf,11,,55.55555555555555,3.7461513824941575,8.0,0.007823871906841307
24,sporf,11,,55.55555555555555,3.7461513824941575,8.0,0.00709606986899558
25,sporf,141,,500.0,3.4376163380151223,8.0,0.008733624454148492
26,sporf,141,,500.0,3.4376163380151223,8.0,0.006368267831149965
27,sporf,141,,500.0,3.4376163380151223,8.0,0.006004366812227047
28,sporf,141,,500.0,3.4376163380151223,8.0,0.00545851528384278
29,sporf,612,,166.66666666666666,1.239923609036497,4.0,0.008187772925764225
30,sporf,612,,166.66666666666666,1.239923609036497,4.0,0.0065502183406113135
31,sporf,612,,166.66666666666666,1.239923609036497,4.0,0.006914119359534232
32,skrf,384,0.892092381344663,18.51851851851852,,,0.018558951965065518
33,sporf,166,,55.55555555555555,1.7124175849989665,3.0,0.007823871906841307
34,sporf,166,,55.55555555555555,1.7124175849989665,3.0,0.006914119359534232
35,sporf,278,,166.66666666666666,3.318690098006315,8.0,0.009279475982532759
36,sporf,278,,166.66666666666666,3.318690098006315,8.0,0.006186317321688506
37,sporf,278,,166.66666666666666,3.318690098006315,8.0,0.006004366812227047
38,sporf,389,,55.55555555555555,2.585615160245757,4.0,0.008369723435225573
39,sporf,389,,55.55555555555555,2.585615160245757,4.0,0.00727802037845704
40,sporf,237,,55.55555555555555,1.2231150117318663,3.0,0.00709606986899558
41,sporf,158,,500.0,2.1233628956851396,8.0,0.006732168850072773
42,sporf,158,,500.0,2.1233628956851396,8.0,0.005640465793304239
43,sporf,158,,500.0,2.1233628956851396,8.0,0.00527656477438132
44,sporf,33,,166.66666666666666,1.3622667931540167,3.0,0.006368267831149965
45,sporf,33,,166.66666666666666,1.3622667931540167,3.0,0.006186317321688506
46,sporf,2,,55.55555555555555,3.9595576468676446,8.0,0.544759825327511
47,sporf,412,,166.66666666666666,1.714045051838387,3.0,0.006186317321688506
48,sporf,412,,166.66666666666666,1.714045051838387,3.0,0.005822416302765698
49,sporf,45,,55.55555555555555,0.8384782136281267,3.0,0.00727802037845704
50,sporf,101,,55.55555555555555,1.9039194321866777,2.0,0.006914119359534232
51,sporf,2579,,55.55555555555555,3.0675270703200423,2.5,0.007459970887918499
52,sporf,515,,55.55555555555555,0.6464665198972978,3.0,0.007641921397379958
53,sporf,5056,,500.0,1.577877290702773,2.0,0.006368267831149965
54,sporf,5056,,500.0,1.577877290702773,2.0,0.006732168850072773
55,skrf,2,0.1532372029061244,166.66666666666666,,,0.235080058224163
56,sporf,34,,500.0,2.0889950886237405,8.0,0.005822416302765698
57,sporf,34,,500.0,2.0889950886237405,8.0,0.00545851528384278
58,skrf,13,0.06090639358897595,166.66666666666666,,,0.013282387190684086
59,skrf,109,0.19153021917139973,166.66666666666666,,,0.0090975254730713
60,sporf,143,,166.66666666666666,2.424565725408451,3.0,0.006368267831149965
61,sporf,394,,500.0,2.9721755545984245,8.0,0.005822416302765698
62,sporf,2874,,500.0,0.5720887951691327,8.0,0.005822416302765698
63,skrf,504,0.4913362130121694,500.0,,,0.009825327510917026
64,sporf,7,,500.0,0.7675302638677922,2.0,0.01801310043668125
65,sporf,842,,166.66666666666666,2.721455379737151,2.5,0.00727802037845704
66,sporf,842,,166.66666666666666,2.721455379737151,2.5,0.0065502183406113135
67,sporf,842,,166.66666666666666,2.721455379737151,2.5,0.00709606986899558
68,skrf,10,0.8039854614532312,18.51851851851852,,,0.017467248908296984
69,sporf,169,,18.51851851851852,3.8596593520614357,2.5,0.008369723435225573
70,sporf,185,,18.51851851851852,3.0548730267603696,1.5,0.008551673944687033
71,sporf,109,,55.55555555555555,2.580493714664391,2.5,0.00709606986899558
72,sporf,109,,55.55555555555555,2.580493714664391,2.5,0.006732168850072773
73,sporf,2191,,18.51851851851852,3.711897267341897,1.5,0.0090975254730713
74,sporf,6834,,18.51851851851852,0.8924023713339494,1.0,0.010553129548762752
75,sporf,177,,18.51851851851852,2.5429888521780524,1.5,0.008551673944687033
76,sporf,80,,18.51851851851852,1.2978869670434843,3.0,0.008369723435225573
77,sporf,1477,,500.0,2.1841310517639174,4.0,0.007459970887918499
78,sporf,1477,,500.0,2.1841310517639174,4.0,0.0065502183406113135
79,sporf,1477,,500.0,2.1841310517639174,4.0,0.006186317321688506
80,sporf,1477,,500.0,2.1841310517639174,4.0,0.00527656477438132
81,sporf,93,,55.55555555555555,2.7755897975252153,4.0,0.008005822416302766
82,sporf,93,,55.55555555555555,2.7755897975252153,4.0,0.006732168850072773
83,sporf,467,,18.51851851851852,2.475321968474417,2.5,0.008733624454148492
84,sporf,244,,18.51851851851852,1.5476407874564924,4.0,0.008551673944687033
85,sporf,117,,18.51851851851852,2.874516738624035,2.5,0.008915574963609951
86,sporf,380,,55.55555555555555,3.152601704033187,2.0,0.007823871906841307
87,sporf,380,,55.55555555555555,3.152601704033187,2.0,0.007641921397379958
88,sporf,263,,55.55555555555555,3.120248636289701,4.0,0.007459970887918499
89,sporf,263,,55.55555555555555,3.120248636289701,4.0,0.00727802037845704
90,sporf,259,,55.55555555555555,1.8402004926183384,8.0,0.006732168850072773
91,sporf,259,,55.55555555555555,1.8402004926183384,8.0,0.0065502183406113135
92,skrf,4875,0.6395658467851878,18.51851851851852,,,0.013282387190684086
93,skrf,3,0.6137884007275597,18.51851851851852,,,0.2707423580786026
94,sporf,37,,18.51851851851852,3.2477437158100844,2.5,0.008369723435225573
95,sporf,296,,55.55555555555555,2.431623250288945,3.0,0.00709606986899558
96,sporf,296,,55.55555555555555,2.431623250288945,3.0,0.0065502183406113135
97,skrf,1861,0.3911503315600051,18.51851851851852,,,0.014010189228529812
98,sporf,116,,166.66666666666666,3.163656229639825,3.0,0.007641921397379958
99,sporf,116,,166.66666666666666,3.163656229639825,3.0,0.006368267831149965
100,sporf,116,,166.66666666666666,3.163656229639825,3.0,0.006186317321688506
101,sporf,1406,,18.51851851851852,2.492562117316603,2.0,0.008369723435225573
102,skrf,1012,0.4869715669586706,18.51851851851852,,,0.013282387190684086
103,sporf,27,,18.51851851851852,1.623764592302775,3.0,0.008187772925764225
104,sporf,118,,18.51851851851852,3.872686510954648,1.0,0.010371179039301293
105,sporf,263,,166.66666666666666,2.092027367195948,8.0,0.006368267831149965
106,sporf,263,,166.66666666666666,2.092027367195948,8.0,0.006186317321688506
107,sporf,259,,55.55555555555555,2.431401468979017,2.0,0.0065502183406113135
108,sporf,668,,55.55555555555555,1.3689244154170548,8.0,0.0065502183406113135
109,sporf,141,,166.66666666666666,2.8517492391489494,2.5,0.006004366812227047
110,sporf,141,,166.66666666666666,2.8517492391489494,2.5,0.0065502183406113135
111,sporf,475,,55.55555555555555,2.2117816448875813,1.0,0.007823871906841307
112,sporf,80,,500.0,2.1521473188272693,2.5,0.006186317321688506
113,sporf,80,,500.0,2.1521473188272693,2.5,0.006004366812227047
114,sporf,80,,500.0,2.1521473188272693,2.5,0.005822416302765698
115,sporf,703,,55.55555555555555,2.4837391008625835,2.5,0.007459970887918499
116,sporf,324,,55.55555555555555,1.0748810826806199,8.0,0.006368267831149965
117,sporf,432,,55.55555555555555,2.6304776718476406,8.0,0.0065502183406113135
118,skrf,24,0.6477991489979564,166.66666666666666,,,0.012918486171761279
119,sporf,97,,500.0,2.7882753927900006,2.0,0.005640465793304239
120,sporf,97,,500.0,2.7882753927900006,2.0,0.005822416302765698
121,sporf,126,,500.0,1.0877906547699243,3.0,0.005640465793304239
122,sporf,126,,500.0,1.0877906547699243,3.0,0.005822416302765698
123,sporf,2,,166.66666666666666,2.7353047446850853,2.5,0.6137190684133915
124,sporf,108,,166.66666666666666,0.14548039079826186,4.0,0.00727802037845704
125,sporf,77,,166.66666666666666,3.916572519371008,2.5,0.006004366812227047
126,sporf,580,,500.0,2.946324444863407,8.0,0.005822416302765698
127,skrf,4,0.6235270925197695,500.0,,,0.14137554585152834
128,sporf,3509,,500.0,2.3888387865751106,1.5,0.006914119359534232
129,skrf,126,0.272197657332519,500.0,,,0.008369723435225573
130,sporf,747,,18.51851851851852,0.8331814656217961,2.0,0.008551673944687033
131,skrf,355,0.11844752835672198,18.51851851851852,,,0.015465793304221265
132,sporf,1234,,18.51851851851852,0.42258640163393607,3.0,0.010007278020378485
133,skrf,87,0.7051806375423268,18.51851851851852,,,0.01601164483260553
134,sporf,384,,500.0,3.9179515851556377,8.0,0.006186317321688506
135,sporf,384,,500.0,3.9179515851556377,8.0,0.006004366812227047
136,sporf,384,,500.0,3.9179515851556377,8.0,0.005094614264919972
137,sporf,384,,500.0,3.9179515851556377,8.0,0.00545851528384278
138,sporf,31,,18.51851851851852,3.9328733165103933,8.0,0.008733624454148492
139,sporf,1384,,166.66666666666666,3.6543378447867534,8.0,0.007641921397379958
140,sporf,1384,,166.66666666666666,3.6543378447867534,8.0,0.006186317321688506
141,sporf,1384,,166.66666666666666,3.6543378447867534,8.0,0.005822416302765698
142,sporf,344,,55.55555555555555,3.975399060640348,2.5,0.00727802037845704
143,sporf,344,,55.55555555555555,3.975399060640348,2.5,0.006914119359534232
144,sporf,3177,,55.55555555555555,2.9977065022446734,2.5,0.007641921397379958
145,sporf,3177,,55.55555555555555,2.9977065022446734,2.5,0.006914119359534232
146,sporf,8,,18.51851851851852,2.749838404774972,2.5,0.01637554585152834
147,sporf,2102,,18.51851851851852,3.9282391893366198,8.0,0.009643377001455566
148,sporf,383,,18.51851851851852,2.97561818349037,8.0,0.008551673944687033
149,sporf,190,,18.51851851851852,3.27844155159118,8.0,0.008733624454148492
150,sporf,54,,18.51851851851852,0.7564746758950093,2.0,0.009279475982532759
151,sporf,283,,18.51851851851852,3.7520266063006456,8.0,0.008551673944687033
152,sporf,728,,55.55555555555555,3.381912419530681,3.0,0.007459970887918499
153,sporf,728,,55.55555555555555,3.381912419530681,3.0,0.00727802037845704
154,sporf,5620,,55.55555555555555,3.846420857091427,2.5,0.007641921397379958
155,sporf,5620,,55.55555555555555,3.846420857091427,2.5,0.007459970887918499
156,skrf,896,0.6078000272951817,18.51851851851852,,,0.013100436681222738
157,sporf,405,,18.51851851851852,3.3990713386236044,8.0,0.008915574963609951
158,sporf,1475,,18.51851851851852,2.9268078239725694,8.0,0.008733624454148492
159,skrf,128,0.29915454529035335,18.51851851851852,,,0.011280931586608478
160,sporf,1161,,166.66666666666666,2.285361320579902,2.5,0.007641921397379958
161,sporf,1161,,166.66666666666666,2.285361320579902,2.5,0.006368267831149965
