,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,5,0.6313817379325116,3.0,500.0,,0.21657754010695185
1,sporf,5,0.6313817379325116,3.0,500.0,,0.22459893048128343
2,sporf,5,0.6313817379325116,3.0,500.0,,0.2192513368983957
3,sporf,5,0.6313817379325116,3.0,500.0,,0.22459893048128343
4,sporf,27,0.24899145422238314,1.5,18.51851851851852,,0.23796791443850263
5,sporf,2,1.9121993198155804,3.0,55.55555555555555,,0.23262032085561501
6,sporf,2,1.9121993198155804,3.0,55.55555555555555,,0.23796791443850263
7,skrf,57,,,18.51851851851852,0.5290491526043022,0.2540106951871658
8,sporf,5,0.2702392864750399,8.0,18.51851851851852,,0.2406417112299465
9,sporf,5052,0.6769581562570214,3.0,18.51851851851852,,0.24866310160427807
10,skrf,416,,,18.51851851851852,0.889381851380701,0.2593582887700535
11,sporf,22,1.5102881537150625,2.0,18.51851851851852,,0.2620320855614974
12,skrf,2,,,55.55555555555555,0.6245841569584142,0.2272727272727273
13,skrf,2,,,55.55555555555555,0.6245841569584142,0.22459893048128343
14,sporf,4896,0.0542518039117766,1.5,18.51851851851852,,0.23796791443850263
15,skrf,31,,,18.51851851851852,0.7192767826551082,0.2540106951871658
16,sporf,44,3.1710883524802895,8.0,18.51851851851852,,0.25668449197860965
17,sporf,6,0.05174685476859381,2.0,18.51851851851852,,0.23796791443850263
18,skrf,59,,,18.51851851851852,0.6189634855854568,0.2647058823529411
19,sporf,15,2.693361567910026,8.0,55.55555555555555,,0.2272727272727273
20,sporf,15,2.693361567910026,8.0,55.55555555555555,,0.2540106951871658
21,sporf,2,3.5121489114383,2.0,55.55555555555555,,0.23262032085561501
22,sporf,2,3.5121489114383,2.0,55.55555555555555,,0.23262032085561501
23,sporf,274,3.3577708418474472,2.0,55.55555555555555,,0.23262032085561501
24,sporf,274,3.3577708418474472,2.0,55.55555555555555,,0.2593582887700535
25,skrf,374,,,18.51851851851852,0.09515203448154427,0.24866310160427807
26,skrf,7,,,166.66666666666666,0.6253112689386802,0.2192513368983957
27,skrf,7,,,166.66666666666666,0.6253112689386802,0.21657754010695185
28,skrf,7,,,166.66666666666666,0.6253112689386802,0.2192513368983957
29,sporf,10,2.0356351022351413,2.0,18.51851851851852,,0.28342245989304815
30,skrf,607,,,18.51851851851852,0.4427398163949801,0.25668449197860965
31,skrf,2,,,18.51851851851852,0.6233546540710581,0.23796791443850263
32,skrf,18,,,18.51851851851852,0.16201599522990337,0.2459893048128342
33,sporf,37,2.7358220002833,2.0,18.51851851851852,,0.2406417112299465
34,skrf,3,,,55.55555555555555,0.6229913594034578,0.22192513368983957
35,skrf,3,,,55.55555555555555,0.6229913594034578,0.2406417112299465
36,sporf,7,2.760324608692639,2.0,18.51851851851852,,0.23796791443850263
37,skrf,3,,,166.66666666666666,0.6242390340503667,0.23262032085561501
38,skrf,3,,,166.66666666666666,0.6242390340503667,0.22192513368983957
39,skrf,3,,,166.66666666666666,0.6242390340503667,0.23529411764705888
40,sporf,6,2.219437729896489,2.0,500.0,,0.22459893048128343
41,sporf,6,2.219437729896489,2.0,500.0,,0.20855614973262027
42,sporf,6,2.219437729896489,2.0,500.0,,0.213903743315508
43,sporf,9,0.8376542501717987,8.0,55.55555555555555,,0.2540106951871658
