,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
0,sporf,5902,0.9709966646711334,4.0,18.51851851851852,,0.0738738738738739
1,sporf,2167,3.022847089800628,1.5,18.51851851851852,,0.07567567567567568
2,sporf,401,3.544702517652196,4.0,166.66666666666666,,0.07027027027027022
3,sporf,401,3.544702517652196,4.0,166.66666666666666,,0.06666666666666665
4,sporf,401,3.544702517652196,4.0,166.66666666666666,,0.06846846846846844
5,sporf,358,1.3443353184843512,2.0,166.66666666666666,,0.06306306306306309
6,sporf,358,1.3443353184843512,2.0,166.66666666666666,,0.06486486486486487
7,sporf,358,1.3443353184843512,2.0,166.66666666666666,,0.06846846846846844
8,skrf,24,,,55.55555555555555,0.0683569334315919,0.06846846846846844
9,skrf,24,,,55.55555555555555,0.0683569334315919,0.07027027027027022
10,sporf,5,2.6552055684924865,8.0,18.51851851851852,,0.07027027027027022
11,skrf,112,,,18.51851851851852,0.12254339134007035,0.07027027027027022
12,skrf,11,,,18.51851851851852,0.6865254327116602,0.08468468468468471
13,sporf,6521,0.6904033058757256,2.0,18.51851851851852,,0.07207207207207211
14,skrf,87,,,500.0,0.19438235538288412,0.06846846846846844
15,skrf,87,,,500.0,0.19438235538288412,0.06666666666666665
16,skrf,87,,,500.0,0.19438235538288412,0.06486486486486487
17,skrf,87,,,500.0,0.19438235538288412,0.07027027027027022
18,sporf,56,0.6512014860023986,4.0,18.51851851851852,,0.07027027027027022
19,skrf,3670,,,18.51851851851852,0.711963338604857,0.07027027027027022
20,sporf,73,3.632201731832034,2.0,18.51851851851852,,0.07027027027027022
21,skrf,220,,,18.51851851851852,0.1503989505475439,0.07207207207207211
22,skrf,2677,,,18.51851851851852,0.18229111003976373,0.0738738738738739
23,sporf,2,1.4563550895397115,4.0,18.51851851851852,,0.07747747747747746
24,skrf,6,,,18.51851851851852,0.043721178198753666,0.08108108108108103
25,sporf,3,1.9618356655450853,4.0,18.51851851851852,,0.07747747747747746
26,skrf,10,,,18.51851851851852,0.1965546351052215,0.07747747747747746
27,sporf,17,1.0600074406316553,2.0,55.55555555555555,,0.06486486486486487
28,sporf,17,1.0600074406316553,2.0,55.55555555555555,,0.06846846846846844
29,sporf,11,2.1286604542739944,4.0,18.51851851851852,,0.07207207207207211
30,skrf,777,,,55.55555555555555,0.3037573481321067,0.06486486486486487
31,skrf,777,,,55.55555555555555,0.3037573481321067,0.06846846846846844
32,sporf,3242,0.480223270938899,2.0,55.55555555555555,,0.0612612612612613
33,sporf,3242,0.480223270938899,2.0,55.55555555555555,,0.06846846846846844
34,skrf,341,,,18.51851851851852,0.07648145445301745,0.0738738738738739
35,sporf,407,1.3941725413945703,2.5,55.55555555555555,,0.06666666666666665
36,sporf,407,1.3941725413945703,2.5,55.55555555555555,,0.07207207207207211
37,sporf,924,0.9130894343472742,2.0,18.51851851851852,,0.07207207207207211
38,skrf,316,,,55.55555555555555,0.11113484429804231,0.06486486486486487
39,skrf,316,,,55.55555555555555,0.11113484429804231,0.06846846846846844
40,skrf,5604,,,500.0,0.6845051528119571,0.07027027027027022
41,skrf,5604,,,500.0,0.6845051528119571,0.06306306306306309
42,skrf,5604,,,500.0,0.6845051528119571,0.06306306306306309
43,sporf,1073,0.36637345972812846,2.0,55.55555555555555,,0.07027027027027022
44,skrf,2661,,,166.66666666666666,0.25673287835902625,0.06486486486486487
45,skrf,2661,,,166.66666666666666,0.25673287835902625,0.06666666666666665
46,sporf,211,3.7785793783326125,3.0,55.55555555555555,,0.07027027027027022
47,sporf,3030,2.5271656926086803,1.5,55.55555555555555,,0.07027027027027022
48,sporf,18,1.672509865108299,8.0,55.55555555555555,,0.07027027027027022
49,skrf,3,,,55.55555555555555,0.21028658450415783,0.07747747747747746
