,clf,max_depth,max_features_sk,budget,max_features_sporf,sporf_fc,loss
0,skrf,2,0.8004040088751122,18.51851851851852,,,0.5740740740740741
1,skrf,2309,0.3610081505167639,18.51851851851852,,,0.15000000000000002
2,sporf,8,,18.51851851851852,2.01906707200852,4.0,0.2944444444444444
3,skrf,1547,0.16773093450449164,55.55555555555555,,,0.1333333333333333
4,skrf,1547,0.16773093450449164,55.55555555555555,,,0.13888888888888884
5,sporf,43,,55.55555555555555,2.4026392026171792,1.0,0.13148148148148153
6,sporf,43,,55.55555555555555,2.4026392026171792,1.0,0.1425925925925926
7,skrf,6,0.6244617639177737,18.51851851851852,,,0.29074074074074074
8,sporf,227,,18.51851851851852,1.4718784585785687,1.5,0.1444444444444445
9,skrf,367,0.18381816334600834,18.51851851851852,,,0.1425925925925926
10,skrf,4,0.8241134724927429,18.51851851851852,,,0.46111111111111114
11,skrf,651,0.38277987003599384,18.51851851851852,,,0.15555555555555556
12,skrf,15,0.47112300394878054,18.51851851851852,,,0.17222222222222228
13,sporf,282,,55.55555555555555,3.2658173097584435,2.5,0.13518518518518519
14,sporf,282,,55.55555555555555,3.2658173097584435,2.5,0.1425925925925926
15,skrf,156,0.5233291399264833,18.51851851851852,,,0.1518518518518519
16,sporf,3387,,55.55555555555555,1.8679629392246464,2.0,0.12962962962962965
17,sporf,3387,,55.55555555555555,1.8679629392246464,2.0,0.1444444444444445
18,sporf,57,,55.55555555555555,1.9448498743741756,2.0,0.12962962962962965
19,sporf,57,,55.55555555555555,1.9448498743741756,2.0,0.14074074074074072
20,skrf,3411,0.1665350154850844,18.51851851851852,,,0.1518518518518519
21,skrf,105,0.8759682042897684,18.51851851851852,,,0.14629629629629626
22,skrf,2387,0.17119545978269304,166.66666666666666,,,0.11851851851851847
23,skrf,2387,0.17119545978269304,166.66666666666666,,,0.1333333333333333
24,skrf,2387,0.17119545978269304,166.66666666666666,,,0.13518518518518519
25,skrf,2489,0.16981108190797367,55.55555555555555,,,0.12407407407407411
26,skrf,2489,0.16981108190797367,55.55555555555555,,,0.13703703703703707
27,sporf,82,,166.66666666666666,2.4018668647702954,4.0,0.13148148148148153
28,sporf,82,,166.66666666666666,2.4018668647702954,4.0,0.13148148148148153
29,sporf,82,,166.66666666666666,2.4018668647702954,4.0,0.12592592592592589
30,sporf,334,,18.51851851851852,0.3500404006925394,3.0,0.15370370370370368
31,sporf,3,,18.51851851851852,2.2577351574488143,4.0,0.6092592592592593
32,sporf,25,,500.0,2.149511895355603,4.0,0.12777777777777777
33,sporf,25,,500.0,2.149511895355603,4.0,0.11851851851851847
34,sporf,25,,500.0,2.149511895355603,4.0,0.1074074074074074
35,sporf,25,,500.0,2.149511895355603,4.0,0.12037037037037035
36,sporf,20,,18.51851851851852,2.1593435736059203,1.0,0.1962962962962963
37,skrf,26,0.8562302558898288,18.51851851851852,,,0.16666666666666663
38,sporf,3052,,18.51851851851852,1.44885680192676,1.5,0.1444444444444445
