,clf,max_depth,max_features_sporf,sporf_fc,budget,max_features_sk,loss
130,sporf,4214,0.12943578842090506,3.0,18.51851851851852,,0.09860031104199063
131,sporf,61,1.5526735838216381,4.0,18.51851851851852,,0.09735614307931573
132,skrf,989,,,18.51851851851852,0.20972016619624845,0.1004665629860031
133,sporf,184,1.7601220072859804,4.0,18.51851851851852,,0.09455676516329703
134,sporf,105,1.314815056247524,4.0,18.51851851851852,,0.09269051321928456
135,sporf,101,1.650393679260918,4.0,18.51851851851852,,0.09548989113530326
136,sporf,166,3.4267543704939163,3.0,18.51851851851852,,0.09424572317262836
137,sporf,110,1.8607651863807413,4.0,55.55555555555555,,0.09175738724727833
138,sporf,110,1.8607651863807413,4.0,55.55555555555555,,0.08771384136858473
139,skrf,2,,,18.51851851851852,0.17078265480578977,0.3632970451010886
140,sporf,94,0.8819836948365091,4.0,18.51851851851852,,0.09393468118195958
141,sporf,59,1.8877217918672509,4.0,55.55555555555555,,0.0923794712286159
142,sporf,59,1.8877217918672509,4.0,55.55555555555555,,0.09051321928460343
143,skrf,1984,,,18.51851851851852,0.8226077530476961,0.09891135303265941
144,sporf,99,3.928975694157723,4.0,18.51851851851852,,0.09269051321928456
145,sporf,120,2.7324286853454525,4.0,55.55555555555555,,0.09113530326594088
146,sporf,120,2.7324286853454525,4.0,55.55555555555555,,0.08802488335925351
147,sporf,100,1.9464507823690664,4.0,18.51851851851852,,0.09300155520995335
148,sporf,3,1.0856366505305437,8.0,18.51851851851852,,0.1614307931570762
149,sporf,178,2.429135872606047,4.0,18.51851851851852,,0.09611197511664071
150,sporf,37,2.451468941938799,4.0,55.55555555555555,,0.09144634525660966
151,sporf,37,2.451468941938799,4.0,55.55555555555555,,0.08989113530326598
152,sporf,220,3.119449581692285,3.0,55.55555555555555,,0.09051321928460343
153,sporf,220,3.119449581692285,3.0,55.55555555555555,,0.08771384136858473
154,sporf,6,1.3707641419299512,2.0,18.51851851851852,,0.11912908242612752
155,sporf,161,3.0933602057673095,4.0,18.51851851851852,,0.09517884914463448
156,sporf,64,3.124606396255092,4.0,55.55555555555555,,0.09206842923794711
157,sporf,64,3.124606396255092,4.0,55.55555555555555,,0.09113530326594088
158,sporf,147,3.9038019924081206,3.0,500.0,,0.08926905132192842
159,sporf,147,3.9038019924081206,3.0,500.0,,0.08460342146189737
160,sporf,147,3.9038019924081206,3.0,500.0,,0.08149300155521
161,sporf,147,3.9038019924081206,3.0,500.0,,0.08460342146189737
162,sporf,74,3.792717307414961,4.0,18.51851851851852,,0.09486780715396581
163,sporf,230,3.3487648463460467,4.0,166.66666666666666,,0.08989113530326598
164,sporf,230,3.3487648463460467,4.0,166.66666666666666,,0.0867807153965785
165,sporf,230,3.3487648463460467,4.0,166.66666666666666,,0.08895800933125975
166,sporf,51,2.5288416152773356,4.0,166.66666666666666,,0.09175738724727833
167,sporf,51,2.5288416152773356,4.0,166.66666666666666,,0.08740279937791606
168,sporf,51,2.5288416152773356,4.0,166.66666666666666,,0.0855365474339036
169,sporf,5,1.3830029338394552,4.0,18.51851851851852,,0.12566096423017104
170,sporf,129,3.7509988433647363,4.0,500.0,,0.08460342146189737
171,sporf,129,3.7509988433647363,4.0,500.0,,0.08335925349922235
172,sporf,129,3.7509988433647363,4.0,500.0,,0.08398133748055991
173,sporf,141,3.9428597459589674,3.0,166.66666666666666,,0.08491446345256615
174,sporf,141,3.9428597459589674,3.0,166.66666666666666,,0.08335925349922235
175,sporf,41,2.2115634365179835,2.0,166.66666666666666,,0.08398133748055991
176,sporf,41,2.2115634365179835,2.0,166.66666666666666,,0.08491446345256615
177,sporf,119,3.6873783643933606,3.0,55.55555555555555,,0.08802488335925351
178,sporf,2388,0.6608116730471821,2.5,55.55555555555555,,0.0895800933125972
179,skrf,39,,,55.55555555555555,0.04510535804789821,0.09797822706065318
180,sporf,159,3.8252584464478985,3.0,55.55555555555555,,0.0867807153965785
181,sporf,130,3.052946668281214,4.0,55.55555555555555,,0.0895800933125972
182,sporf,120,2.991602379704961,4.0,55.55555555555555,,0.08833592534992218
