,clf,max_depth,max_features_sk,budget,max_features_sporf,sporf_fc,loss
0,skrf,47,0.34832883992738484,18.51851851851852,,,0.16208530805687205
1,sporf,12,,166.66666666666666,0.8777748284307678,2.5,0.14786729857819902
2,sporf,12,,166.66666666666666,0.8777748284307678,2.5,0.1459715639810426
3,sporf,12,,166.66666666666666,0.8777748284307678,2.5,0.1440758293838863
4,sporf,144,,166.66666666666666,1.3392606464665473,8.0,0.1459715639810426
5,sporf,144,,166.66666666666666,1.3392606464665473,8.0,0.1459715639810426
6,sporf,144,,166.66666666666666,1.3392606464665473,8.0,0.14218009478672988
7,skrf,75,0.5849076811883206,18.51851851851852,,,0.1545023696682465
8,sporf,9,,500.0,2.142468335603488,3.0,0.14028436018957346
9,sporf,9,,500.0,2.142468335603488,3.0,0.14028436018957346
10,sporf,9,,500.0,2.142468335603488,3.0,0.13744075829383884
11,sporf,9,,500.0,2.142468335603488,3.0,0.14123222748815167
12,skrf,177,0.2002362303917613,18.51851851851852,,,0.15355450236966828
13,skrf,153,0.7616210422212485,18.51851851851852,,,0.16303317535545025
14,skrf,6016,0.4202236035947714,18.51851851851852,,,0.15355450236966828
15,skrf,405,0.5727918478814118,18.51851851851852,,,0.1582938388625592
16,sporf,5,,55.55555555555555,0.8104707642926675,3.0,0.14218009478672988
17,sporf,5,,55.55555555555555,0.8104707642926675,3.0,0.1459715639810426
18,sporf,1643,,55.55555555555555,0.8188973824377629,8.0,0.14218009478672988
19,sporf,1643,,55.55555555555555,0.8188973824377629,8.0,0.14691943127962082
20,skrf,3932,0.03777540095224928,18.51851851851852,,,0.14976303317535544
21,sporf,3762,,55.55555555555555,0.721252133290568,3.0,0.14786729857819902
22,sporf,3762,,55.55555555555555,0.721252133290568,3.0,0.14691943127962082
23,sporf,269,,55.55555555555555,2.920387554469452,1.5,0.14786729857819902
24,sporf,269,,55.55555555555555,2.920387554469452,1.5,0.14976303317535544
25,sporf,12,,18.51851851851852,3.0482482304173604,1.5,0.14976303317535544
26,sporf,2,,18.51851851851852,2.8548921087452035,3.0,0.15355450236966828
27,sporf,415,,18.51851851851852,0.9847392925588156,1.0,0.1545023696682465
28,sporf,4047,,55.55555555555555,0.7544138945860062,1.0,0.14691943127962082
29,sporf,4047,,55.55555555555555,0.7544138945860062,1.0,0.1545023696682465
30,sporf,12,,18.51851851851852,0.5997171814129327,1.0,0.15260663507109007
31,sporf,192,,18.51851851851852,1.1864594189141493,1.0,0.14976303317535544
32,sporf,2643,,55.55555555555555,2.1325100627978553,3.0,0.1459715639810426
33,sporf,2643,,55.55555555555555,2.1325100627978553,3.0,0.1554502369668247
34,sporf,548,,18.51851851851852,1.3035283836218396,1.0,0.1545023696682465
35,skrf,4687,0.44295181634186215,18.51851851851852,,,0.1545023696682465
36,sporf,332,,18.51851851851852,1.8157316266809496,1.0,0.15071090047393365
37,sporf,152,,18.51851851851852,1.6107672016167147,1.0,0.14976303317535544
38,sporf,151,,18.51851851851852,0.6696105186219931,1.0,0.1554502369668247
39,skrf,155,0.48107025173452694,18.51851851851852,,,0.1545023696682465
40,sporf,190,,55.55555555555555,0.3618070247360318,8.0,0.15165876777251186
41,sporf,6833,,55.55555555555555,3.8695799960391297,1.5,0.15165876777251186
42,sporf,2,,55.55555555555555,2.7418411563501084,2.0,0.15260663507109007
43,sporf,72,,500.0,0.8475727794358748,8.0,0.1440758293838863
