,clf,max_depth,max_features_sk,budget,max_features_sporf,sporf_fc,loss
0,skrf,34,0.07842203662618052,18.51851851851852,,,0.1800766283524904
1,sporf,87,,18.51851851851852,3.4108498510662013,4.0,0.16858237547892718
2,skrf,43,0.6173066219505421,18.51851851851852,,,0.16858237547892718
3,sporf,1430,,18.51851851851852,0.40374136149299844,8.0,0.1877394636015326
4,skrf,444,0.1937306960017185,166.66666666666666,,,0.16091954022988508
5,skrf,444,0.1937306960017185,166.66666666666666,,,0.16091954022988508
6,skrf,444,0.1937306960017185,166.66666666666666,,,0.16858237547892718
7,skrf,3,0.17510161318636613,18.51851851851852,,,0.16858237547892718
8,skrf,63,0.45151682163882917,18.51851851851852,,,0.1877394636015326
9,skrf,2882,0.7137209802144442,18.51851851851852,,,0.1724137931034483
10,skrf,2290,0.7713966049356613,18.51851851851852,,,0.16858237547892718
11,skrf,2582,0.6841504229157666,18.51851851851852,,,0.1839080459770115
12,sporf,2,,18.51851851851852,3.420535226846522,4.0,0.1724137931034483
13,sporf,4,,18.51851851851852,2.673022783957344,3.0,0.16858237547892718
14,sporf,14,,18.51851851851852,3.620255718396795,4.0,0.16475095785440608
15,skrf,6,0.030752845759416107,18.51851851851852,,,0.16475095785440608
16,sporf,2,,55.55555555555555,3.272514299504792,2.0,0.14942528735632188
17,sporf,2,,55.55555555555555,3.272514299504792,2.0,0.1724137931034483
18,sporf,15,,18.51851851851852,0.0709451074878688,8.0,0.1915708812260536
19,skrf,3,0.7734051621585278,55.55555555555555,,,0.16475095785440608
20,skrf,3,0.7734051621585278,55.55555555555555,,,0.16858237547892718
21,skrf,3747,0.5092527435748334,18.51851851851852,,,0.1762452107279694
22,skrf,1356,0.1035431516298348,500.0,,,0.16091954022988508
23,skrf,1356,0.1035431516298348,500.0,,,0.16091954022988508
24,skrf,1356,0.1035431516298348,500.0,,,0.15708812260536398
25,skrf,1356,0.1035431516298348,500.0,,,0.16091954022988508
26,sporf,930,,166.66666666666666,3.6321739716399275,2.5,0.15325670498084287
27,sporf,930,,166.66666666666666,3.6321739716399275,2.5,0.16091954022988508
28,sporf,930,,166.66666666666666,3.6321739716399275,2.5,0.16475095785440608
29,sporf,3142,,18.51851851851852,3.4896015918923453,1.0,0.16858237547892718
30,sporf,2059,,55.55555555555555,0.6751836740008728,8.0,0.16475095785440608
31,sporf,2059,,55.55555555555555,0.6751836740008728,8.0,0.1724137931034483
32,skrf,1020,0.1413178443579101,55.55555555555555,,,0.15325670498084287
33,skrf,1020,0.1413178443579101,55.55555555555555,,,0.16858237547892718
34,skrf,4717,0.029088498684000756,18.51851851851852,,,0.1724137931034483
35,skrf,27,0.6981969430968162,55.55555555555555,,,0.16475095785440608
36,skrf,27,0.6981969430968162,55.55555555555555,,,0.16858237547892718
37,sporf,21,,18.51851851851852,1.87770954922163,4.0,0.16858237547892718
38,sporf,34,,55.55555555555555,1.4135234739554945,1.5,0.14559386973180077
39,sporf,34,,55.55555555555555,1.4135234739554945,1.5,0.1724137931034483
40,sporf,870,,55.55555555555555,3.7359774043220173,4.0,0.16475095785440608
41,sporf,18,,55.55555555555555,2.347306039868896,4.0,0.1724137931034483
42,sporf,5,,500.0,2.5374286941925663,4.0,0.16091954022988508
43,sporf,5,,500.0,2.5374286941925663,4.0,0.15325670498084287
44,sporf,5,,500.0,2.5374286941925663,4.0,0.16475095785440608
45,sporf,1042,,55.55555555555555,3.2763066753574757,4.0,0.16475095785440608
46,sporf,1187,,166.66666666666666,3.361599994809522,4.0,0.15708812260536398
47,sporf,1187,,166.66666666666666,3.361599994809522,4.0,0.1724137931034483
48,sporf,214,,166.66666666666666,2.9007462171794645,8.0,0.15708812260536398
49,sporf,214,,166.66666666666666,2.9007462171794645,8.0,0.16475095785440608
50,sporf,398,,55.55555555555555,3.2257691221581553,2.0,0.16091954022988508
51,skrf,502,0.15674153381078054,55.55555555555555,,,0.16858237547892718
52,sporf,722,,55.55555555555555,1.6304301836261395,2.5,0.16091954022988508
53,sporf,26,,500.0,2.796157713506668,2.0,0.16091954022988508
54,sporf,26,,500.0,2.796157713506668,2.0,0.16858237547892718
55,skrf,88,0.7328903881108301,166.66666666666666,,,0.16475095785440608
56,sporf,17,,500.0,2.0130690143294405,2.0,0.16091954022988508
57,sporf,17,,500.0,2.0130690143294405,2.0,0.16091954022988508
58,sporf,466,,166.66666666666666,2.9379278283044012,4.0,0.16475095785440608
59,sporf,14,,166.66666666666666,2.119802335830758,2.0,0.16475095785440608
60,skrf,1541,0.6146921264787641,166.66666666666666,,,0.1724137931034483
61,sporf,680,,500.0,2.6802815420518487,4.0,0.16091954022988508
62,skrf,23,0.3280233347413633,500.0,,,0.16858237547892718
63,sporf,102,,500.0,3.1453294945442107,4.0,0.16858237547892718
64,sporf,48,,500.0,3.5572467316619876,4.0,0.16858237547892718
65,sporf,303,,18.51851851851852,3.312674613090274,4.0,0.16475095785440608
66,sporf,426,,55.55555555555555,3.744697289074861,4.0,0.15708812260536398
67,sporf,426,,55.55555555555555,3.744697289074861,4.0,0.16475095785440608
68,sporf,62,,166.66666666666666,2.003253983563571,3.0,0.15708812260536398
69,sporf,62,,166.66666666666666,2.003253983563571,3.0,0.15708812260536398
70,sporf,62,,166.66666666666666,2.003253983563571,3.0,0.16858237547892718
71,sporf,55,,18.51851851851852,3.4522981653635423,4.0,0.1800766283524904
72,sporf,433,,500.0,2.381821003190654,4.0,0.14176245210727967
73,sporf,433,,500.0,2.381821003190654,4.0,0.15708812260536398
74,sporf,433,,500.0,2.381821003190654,4.0,0.15325670498084287
75,sporf,433,,500.0,2.381821003190654,4.0,0.16475095785440608
76,skrf,4333,0.10348183581270912,18.51851851851852,,,0.16091954022988508
77,skrf,679,0.44835672686075034,55.55555555555555,,,0.14942528735632188
78,skrf,679,0.44835672686075034,55.55555555555555,,,0.1762452107279694
79,sporf,2391,,55.55555555555555,1.8476930764767063,2.5,0.15708812260536398
80,sporf,2391,,55.55555555555555,1.8476930764767063,2.5,0.16475095785440608
81,skrf,313,0.10243425362691042,18.51851851851852,,,0.16475095785440608
82,skrf,2,0.10346094152041818,18.51851851851852,,,0.1724137931034483
